Catalogue,Findspot,Province,Denomination,Mint_Year,Mint
25614,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25615,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25616,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25617,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25618,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25619,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25620,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25621,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25622,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25623,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25624,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25625,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25626,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25627,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25628,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25629,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25630,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25631,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25632,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25633,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25634,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25635,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25636,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25637,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25638,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25639,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25640,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25641,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25642,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25643,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25644,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25645,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25646,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25647,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25648,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25649,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25650,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25651,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25652,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25653,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25654,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25655,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25656,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25657,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25658,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25659,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25660,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25661,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25662,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25663,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25664,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25665,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25666,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25667,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25668,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25669,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25670,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25671,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25672,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25673,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25674,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25675,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25676,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25677,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25678,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25679,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25680,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25681,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25682,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25683,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25684,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25685,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25686,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25687,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25688,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25689,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25690,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25691,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25692,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25693,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25694,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25695,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25696,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25697,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25698,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25699,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25700,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25701,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25702,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25703,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25704,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25705,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25706,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25707,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25708,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25709,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25710,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25711,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25712,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25713,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25714,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25715,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25716,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25717,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25718,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25719,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25720,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25721,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25722,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25723,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25724,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25725,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25726,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25727,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25728,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25729,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25730,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25731,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25732,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25733,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25734,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25735,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25736,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25737,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25738,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25739,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25740,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25741,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25742,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25743,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25744,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25745,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25746,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25747,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25748,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25749,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25750,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25751,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25752,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25753,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25754,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25755,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25756,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25757,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25758,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25759,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25760,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25761,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25762,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25763,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25764,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25765,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25766,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25767,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25768,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25769,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25770,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25771,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25772,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25773,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25774,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25775,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25776,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25777,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25778,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25779,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25780,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25781,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25782,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25783,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25784,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25785,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25786,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25787,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25788,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25789,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25790,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25791,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25792,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25793,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25794,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25795,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25796,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25797,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25798,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25799,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25800,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25801,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25802,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25803,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25804,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25805,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25806,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25807,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25808,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25809,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25810,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25811,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25812,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25813,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25814,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25815,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25816,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25817,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25818,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25819,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25820,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25821,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25822,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25823,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25824,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25825,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25826,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25827,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25828,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25829,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25830,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25831,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25832,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25833,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25834,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25835,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25836,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25837,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25838,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25839,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25840,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25841,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25842,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25843,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25844,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25845,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25846,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25847,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25848,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25849,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25850,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25851,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25852,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25853,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25854,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25855,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25856,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25857,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25858,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25859,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25860,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25861,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25862,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25863,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25864,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25865,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25866,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25867,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25868,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25869,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25870,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25871,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25872,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25873,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25874,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25875,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25876,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25877,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25878,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25879,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25880,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25881,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25882,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25883,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25884,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25885,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25886,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25887,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25888,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25889,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25890,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25891,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25892,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25893,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25894,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25895,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25896,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25897,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25898,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25899,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25900,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25901,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25902,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25903,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25904,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25905,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25906,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25907,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25908,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25909,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25910,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25911,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25912,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25913,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25914,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25915,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25916,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25917,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25918,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25919,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25920,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25921,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25922,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25923,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25924,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25925,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25926,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25927,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25928,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25929,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25930,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25931,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25932,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25933,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25934,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25935,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25936,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25937,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25938,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25939,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25940,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25941,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25942,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25943,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25944,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25945,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25946,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25947,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25948,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25949,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25950,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25951,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25952,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25953,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25954,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25955,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25956,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25957,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25958,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25959,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25960,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25961,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
25962,Abbiar-Miggi,Tripolitania,antoninianus,272.5,Gaul/Italy
